created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-09 14:32:37 India Standard Time,hemantakrnath,Assam government issues new COVID-19 SOP. New curfew timing from 6 pm to 5 am.  https://t.co/SXKgTfkiSv,en,0,0,0
2021-08-08 21:15:52 India Standard Time,rkk_prince,@BarrackporeDcp @BarrackporeCp  Night Curfew is on but Still gathering of People in occassion of blood donation Camp at B. L. Pal Street Ekta Sangh Baranagar Club is on till.. 😒 How shall we win against Pandemic,en,0,0,0
2021-08-15 23:53:29 India Standard Time,lawyerjha,@meipat No one cares for common people I whoare  daily  wage earners evey one is busy in their self interest even government and imposed curfew  salary people an can survive what about common people and daily wageses earners very pathetic conditions of them  this also tenta,en,0,0,0
2021-08-15 23:20:52 India Standard Time,drvikaspadha,"It was nice to see #Tricolourization 🇮🇳 of entire Union Territory of #JammuAndKashmir especially #KashmirValley without any restrictions on mobile network, internet or curfew . Kudos to our security forces.👏 Congratulations to  @OfficeOfLGJandK Mr @manojsinha_ ji 🇮🇳  #IndiaAt75",en,0,1,12
2021-08-15 21:04:44 India Standard Time,raha_iman,@akshaykumar Has Rajarthan removed the night curfew? @Rajmandircinema,en,1,0,0
2021-08-15 20:58:59 India Standard Time,paritush_assam,Curfew has been imposed in #Shillong and internet services have been shut down in the capital city of #Meghalaya and several other parts of the state after stray incidence of violence marred #IndependenceDay celebrations. The curfew will be in place till August 17.  https://t.co/yqyZZoWtzf,en,0,0,0
2021-08-15 20:20:35 India Standard Time,danuinn,"Quarantine Curfew from 10 PM to 04 AM daily from Monday (16), until further notice  #lka #SriLanka #SLnews #News #COVID19 #COVID19SL #CovidVaccine",en,0,0,0
2021-08-15 20:14:40 India Standard Time,srilankatweet,"Night time Curfew 🌙 ❗  Islandwide curfew will be imposed from 10 pm to 4 am everyday from August 16 till further notice, except for essential services - Army Commander- Adaderana #LKA #SriLanka #curfew  https://t.co/20TJEZ2QOF",en,11,38,128
2021-08-15 20:13:22 India Standard Time,mrangebandara,An islandwide curfew will be imposed from 10.00 pm to 4.00 am everyday from tomorrow.  - Army Commander -,en,5,0,6
2021-08-15 18:29:01 India Standard Time,payalmehta100,"Curfew imposed in Shillong…Ex-HNLC Gen Secy was shot in encounter on Friday &amp; allegedly during his funeral today, people from the locality started pelting stones and burnt a police vehicle creating a law &amp; order situation  @SangmaConrad  https://t.co/7X4KGeVShZ",en,0,4,14
2021-08-19 22:07:05 India Standard Time,thtexpatteacher,Good news Abu Dhabi people 🥳 The E status is back for travelling to and from Dubai and no more day 4 and day 8 tests on return! 🥳 Aaand the 12am curfew has been scrapped too!  https://t.co/bQRh0Ryktj,en,1,0,10
2021-08-19 19:31:45 India Standard Time,drluqmanakhan,#BJPFailsNorthEast  Petrol bomb hurled at CM's house HM resigns  Curfew in Meghalaya  Internet shutdown  Two states at war  Not in #Afghanistan Or by #Talibans  All normal for #BJP  Not normal for India,en,0,0,1
2021-08-19 11:42:20 India Standard Time,asjad40498581,"Since the Taliban got power in Afghanistan.Since then many people are worried that what will happen to women there,what about the peoples there.I want to tell those people.Afghanistan resolved there issues.There is no curfew in Afghanistan nor internet is closed like Meghalaya",en,0,0,0
2021-08-19 09:44:14 India Standard Time,infirstalways,@Rajeev_GoI @JPNadda @blsanthosh @narendramodi @AmitShah @tarunchughbjp @Pankajamunde But how is crowding allowed when there is night curfew,en,0,0,0
2021-08-19 05:53:12 India Standard Time,shivahadi,"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/GQZ1t3837k",en,0,0,1
2021-08-19 05:52:50 India Standard Time,iunheard,"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/WfIuPdIxWn",en,0,0,0
2021-08-19 05:52:11 India Standard Time,visionforhope1,"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/YhiCjPPkWw",en,0,0,0
2021-08-19 05:51:01 India Standard Time,jenfph,@travelfish Well there is a lockdown and curfew and everyone is supposed to limit leaving home except for necessities. Just many people don’t think that applies to them🤷🏻‍♀️,en,1,0,2
2021-08-18 23:03:12 India Standard Time,northeastnation,Assam government imposes night curfew.    https://t.co/aqk6zlBoqc  https://t.co/isbTEJmnDr,en,0,0,0
2021-08-18 17:45:35 India Standard Time,cityordinary,"However, all of this came crashing in April - with night curfew and partial lockdown. Unlike last time, city buses continued to serve during the lockdown. As you can see, we are already on a steady path to recovery. I hope we restore all the lost service as we did last time 2/3  https://t.co/j9qGhzQd5X",en,1,2,3
2021-08-17 22:20:47 India Standard Time,rezaanjum,No curfew No school closed No 144  No internet access It's happening in Afghanistan But  Curfew in Meghalaya School closed 144 Internet band,en,0,0,0
2021-08-17 15:57:21 India Standard Time,gaganpreet1992,@nagarkoti @timesofindia Abhi tha kya night curfew?😜,en,1,0,3
2021-08-17 10:46:22 India Standard Time,sashankguw,"(1/2)NEW DIRECTIVES IN ASSAM EFFECTIVE from TOMORROW   -Shops &amp; other business establishments including all types of offices to remain open till 6PM, curfew from 7PM onwards.",en,1,0,2
2021-08-17 10:12:52 India Standard Time,yearofmonk,"Aftereffects of #Taliban victory in #Afghanistan? Communal tension in Hailakandi, Assam; Police opens fire to bring the situation under control; DC imposes Curfew.  https://t.co/8LImf4dnB5",en,0,1,3
2021-08-23 16:32:24 India Standard Time,omegaincyber,@MichaelDusitBKK Wow street food hasn’t died down at all where I live. Even after curfew but I’ve never seen a police officer in this area. EVER,en,1,0,1
2021-08-23 11:47:14 India Standard Time,guideindiatour,"The Goa govt has extended curfew till 30th August.  River cruises, Spas, Casinos, auditoriums, community halls, water parks, entertainment parks will remain closed.  Cinema halls are allowed to functions with 50% capacity.  #Goa #IncredibleIndia #DekhoApnaDesh #GuideIndiaTour  https://t.co/4rB1xs5fq1",en,0,0,2
2021-08-22 09:42:06 India Standard Time,chungakabasil,The only good thing about tomorrow's  curfew is no traffic noise! Ear piercing noise from modified motorbikes is the worst in the Kuching city area!  https://t.co/pMfb8Ei5Y6,en,0,0,0
2021-08-22 01:44:03 India Standard Time,mak_asif,- Sri Lanka Army Commander General Shavendra Silva warned people not to misuse the 10-day quarantine curfew  and to remain at home as health workers and authorities rushed against time to stop a further spread of the contagious Delta variant. Only essential services are allowed!,en,1,3,73
2021-08-21 15:58:53 India Standard Time,pulasthiabe,Got out of the house after a while believe it or not government impose island wide curfew very next evening. #lockdown #COVID19 #LK  https://t.co/oHAhL55ZJ2,en,1,0,15
2021-08-21 12:45:23 India Standard Time,abdulhamidmemo7,"@ImranRiazKhan All guns from European countries &amp; USA on fire for Taliban,still to form  https://t.co/NKYZADREjX one talks or show sympathy for Kashmir Muslims, in curfew for year &amp;  https://t.co/PQU7x315ly this bcz India Stratigical Partner.Who made mess in Afghanistan? Isn't double standard?",en,0,0,0
2021-08-21 10:31:09 India Standard Time,nirushanth07,It seems lockdown and curfew are the part of life,en,0,0,1
2021-08-21 10:29:44 India Standard Time,srilankatweet,Selected branches of all licensed banks in the Island will be kept open for Public during the quarantine curfew period - Hiru #LKA #SriLanka #lockdownsl,en,2,9,44
2021-08-21 09:22:40 India Standard Time,svcs2021,#Covid19 Restrictions - Night Curfew has been extended till 4th Sep 2021 (11 pm to 6 am) in #AndhraPradesh. #COVID19Vaccine #WearAMask #WashYourHands #APFightsCorona #CoronaVaccine #VizagFightsCorona #IndiaFightsCorona #LargestVaccinationDrive #Visakhapatnam #Vizag  https://t.co/TTxhbZphmo,en,0,0,1
2021-08-21 02:14:12 India Standard Time,ushanderonin,"Can’t wait to get my hands on my copy. I was supposed to receive it by Tuesday, but now with the whole curfew situation, guess it’ll be a bit more late. Oh well. I know the wait is so worth it. ❤️ @SuckerPunchProd  https://t.co/WGtvMu1OYe",en,0,0,2
2021-08-20 23:08:37 India Standard Time,srilankatweet,All covid vaccination programs and vaccination centers will be in operational as usual including vaccination of over 60 years of age population during the quarantine curfew period: Army Commander #LKA #SriLanka #vaccinated,en,1,10,38
2021-08-20 22:39:44 India Standard Time,joeynikejo,"Of mangroves and city lights. Finally, no more 12am to 5am curfew. 🥳🥳  Not that I am going anywhere anyway. 😄😄 @ Reem Central Park  https://t.co/HOfHJXLclJ",en,0,0,0
2021-08-20 20:05:35 India Standard Time,varnasuthan1104,The historical kandy Esala Perahera this year will continue without spectators in spite of the quarantine curfew  #lockdown #COVID19 #SriLanka #kandy #coronavirus #COVID19Vaccine,en,0,0,0
2021-08-20 19:57:26 India Standard Time,srilankatweet,Colombo Stock Exchange CSE trading will take place as usual  during the quarantine curfew period: @CSE_Media #LKA #SriLanka #lockdownsl,en,0,8,48
2021-08-20 18:55:33 India Standard Time,omegaincyber,@kvthy_ @robyncousn @EROD2481 @JLaCocaina I’m not in public. We are under lockdown and curfew. People are dying in the streets and being picked up later. Seeing that American are doing this they should be banned from international travel,en,1,0,0
2021-08-20 18:51:33 India Standard Time,erangatennakoon,@wasaba During curfew also essential works can operate. Lockdown is also the same.,en,0,0,0
2021-08-20 18:42:37 India Standard Time,samsperspective,"#DialogSLCT20 League will be played as scheduled on 21st, 22nd &amp; 24th August in Pallekelle despite the Quarantine Curfew in the country. @ThePapareSports has got at least the 1st few days of your lockdown covered. Join us at 2.20pm tomorrow!",en,2,1,22
2021-08-20 18:13:44 India Standard Time,srilankatweet,All export sector &amp; apparel factories allowed to function as usual during quarantine curfew period - Army Commander- Adaderana #LKA #SriLanka #lockdownsl,en,1,13,37
2021-08-20 15:42:06 India Standard Time,chungakabasil,Kuching southern zone back to curfew this Monday and dine in prohibited...  https://t.co/RWTyxy76ek,en,0,0,0
2021-08-20 15:14:06 India Standard Time,srilankatweet,"Quarantine Curfew from today 10pm till 30th August 4 am. Essential services, Apparel sector, Agriculture &amp; pharmacies will kept open. Vaccination program of over 60 years of age will continue. Army Commander  https://t.co/NTGxxz933h #LKA #SriLanka #COVID19SL  https://t.co/3VFAQaxNrP",en,10,49,115
2021-08-20 14:53:32 India Standard Time,wikiayiyaa,"#BREAKING NEWS JUST IN  10 DAY QUARANTINE CURFEW IMPOSED FROM 10 PM TONIGHT THE 20TH AUG TILL 30TH AUG 4 AM.  PHARMACIES, GARMENT FACTORIES OPEN-Wiki Wiks-'21-08-20 #SriLanka #Curfew  https://t.co/4LcpEpbHWq",en,0,0,0
2021-08-20 14:41:57 India Standard Time,gishwi,Curfew will be imposed in the country from 10 pm today (20) until 4 am on Monday (30) #lka,en,1,0,1
2021-08-20 14:39:16 India Standard Time,drewinseasia,ill belive there is a curfew when the eastern suburbs has a curfew till then its a political pleaser #auspol,en,0,0,1
2021-08-20 14:33:46 India Standard Time,lui_viet,The latest reports say that the government with the assistance of the military will take over super markets and food wholesalers to distribute food to the people during the 24/7 curfew.  Panic buying has already emptied all the shops near me.,en,0,0,1
2021-08-20 10:12:45 India Standard Time,lui_viet,"Yesterday's rumors were right: 24/7 curfew from Aug 23 on.  So far, we had just lockdown, strict social distancing &amp; a curfew from 6PM - 6AM. Also roadblocks, checkpoints between districts and a lot of patrols.  But people were still allowed to go out for buying food or medicine.",en,0,0,1
2021-08-27 22:30:22 India Standard Time,nihalapura,"@Adele_Srilanka Even in the curfew lockdown period, we have to work. But I enjoy every minute of life",en,1,0,1
2021-08-27 21:56:43 India Standard Time,urmila92531581,#Community fronline volunteers' biggest hindrance is operating during lockdown/curfew whereby going out to buy-deliver medicines or essential supplies has exposed them to police harassment or confrontation with curfew imposers #Covid19India #Imphal #Manipur #northeastindia,en,0,0,1
2021-08-27 20:22:09 India Standard Time,jayanta13998620,Sri Lanka extends curfew as Covid-19 toll hits new record  https://t.co/bzQp1lJ5F9,en,0,0,0
2021-08-27 13:50:53 India Standard Time,ameshkavisha,@Keheliya_R Dear Sir plz close the all the Garments &amp; Other not important Coparate Companies this is not Right curfew peoples are walking every were plz take immediate action about this,en,1,0,0
2021-08-27 13:44:21 India Standard Time,sandro221b,🔴 CURFEW EXTENDED  🔴 📌 The prevailing Qurantine Curfew further EXTENDED until 4am on September 06.  -  Minister of Health: @Keheliya_R #LKA #Lockdown #COVID19LK,en,0,1,2
2021-08-27 13:25:34 India Standard Time,varnasuthan1104,The Islandwide quarantine curfew has been extended until 4 am on September 6-Presidential spokesman   #COVID19 #SriLanka #lockdown #lka,en,0,0,1
2021-08-27 13:22:09 India Standard Time,danuinn,The current quarantine curfew in force will be extended till 06th September - Minister Keheliya Rambukwella,en,0,0,3
2021-08-27 13:16:48 India Standard Time,gishwi,Curfew extended for another week #lka,en,0,0,0
2021-08-27 13:16:10 India Standard Time,wikiayiyaa,#BREAKING NEWS JUST IN😨 QUARANTINE CURFEW EXTENDED TILL SEP 06TH 4 AM BY COVIDIOTS-Wiki Wiks '21-08-27 #SriLanka  https://t.co/pZgjwh7WzN,en,0,0,0
2021-08-27 13:13:41 India Standard Time,srilankatweet,Lockdown extended❗  The prevailing Qurantine Curfew will further EXTENDED until 4am on September 06: Minister of Health Keheliya Rambukwella #LKA #SriLanka #COVID19SL #lockdownsl,en,2,62,226
2021-08-27 06:15:20 India Standard Time,kckaranth,"@horatuhode On the records mathra mostly. Udupi manipal, night curfew start admele restaurants ge hogtiddare😁😁",en,1,0,1
2021-08-27 01:47:56 India Standard Time,urmila92531581,"Took me one whole evening to pack the items for distribution in 2 districts in Manipur. Physically exhausting to work without my team because of the curfew,pandemic. Thankfully my family very supportive I am going to carry this out with their help #COVID19 #community  #manipur  https://t.co/bq2FtDxKNw",en,1,0,3
2021-08-26 23:54:04 India Standard Time,niladrighoshkol,"@tavleen_singh Any killing,any imposition of curfew on women,any chopping of hands,any stoning a woman.What world view are you imagining.Bajrang Dal is working to awaken the Youth.Striving to transform our Youth energy in organizing a evemts to spread awareness about Hindu Culture..",en,0,0,0
2021-08-30 20:29:36 India Standard Time,mysurucity_,Mysuru is Now Open on all 7 Days!🤩  Weekend Curfew Lifted in #Mysore from this week!   Let us follow the Covid preventive measures responsibly &amp; make sure that #Lockdown never happen again!🙏🏻,en,1,0,12
2021-08-30 19:09:33 India Standard Time,rdsouza11,"#karnatakalockdown | In meeting chaired by CM Basavaraj Bommai, it was decided that night curfew would be relaxed in all areas except Kodagu, Hassan, Dakshina Kannada and Udupi districts, which share borders with Kerala, that is reporting a high COVID caseload",en,0,0,0
